fecha,tienda_id,sku,talla,demanda_pred
2026-03-14,15,1028,S,1
2026-03-14,15,1028,L,1
2026-03-14,15,1028,XXL,1
2026-03-14,15,1028,M,2
2026-03-14,15,1029,XXL,1
2026-03-14,15,1027,L,2
2026-03-14,15,1029,S,2
2026-03-14,15,1030,XL,1
2026-03-14,15,1030,S,0
2026-03-14,15,1030,M,2
2026-03-14,15,1031,S,1
2026-03-14,15,1031,XXL,0
2026-03-14,15,1031,XL,0
2026-03-14,15,1029,XL,1
2026-03-14,15,1031,M,1
2026-03-14,15,1027,XXL,1
2026-03-14,15,1026,S,2
2026-03-14,15,1023,S,1
2026-03-14,15,1023,XL,2
2026-03-14,15,1023,L,1
2026-03-14,15,1023,M,2
2026-03-14,15,1024,S,2
2026-03-14,15,1024,M,1
2026-03-14,15,1027,XL,2
2026-03-14,15,1024,XXL,2
2026-03-14,15,1025,M,2
2026-03-14,15,1025,XXL,2
2026-03-14,15,1025,S,1
2026-03-14,15,1025,L,0
2026-03-14,15,1026,M,0
2026-03-14,15,1026,XXL,2
2026-03-14,15,1024,L,1
2026-03-14,15,1031,L,2
2026-03-14,15,1032,XL,3
2026-03-14,15,1032,M,1
2026-03-14,15,1037,XL,2
2026-03-14,15,1038,XL,0
2026-03-14,15,1038,XXL,1
2026-03-14,15,1038,S,1
2026-03-14,15,1038,L,1
2026-03-14,15,1039,S,2
2026-03-14,15,1037,XXL,1
2026-03-14,15,1039,M,1
2026-03-14,15,1039,XXL,1
2026-03-14,15,1040,L,1
2026-03-14,15,1040,XL,2
2026-03-14,15,1040,XXL,1
2026-03-14,15,1040,S,1
2026-03-14,15,1040,M,0
2026-03-14,15,1039,L,0
2026-03-14,15,1037,M,2
2026-03-14,15,1036,XL,0
2026-03-14,15,1036,L,1
2026-03-14,15,1032,S,2
2026-03-14,15,1032,L,1
2026-03-14,15,1033,XXL,1
2026-03-14,15,1033,L,0
2026-03-14,15,1033,S,1
2026-03-14,15,1034,XL,2
2026-03-14,15,1034,M,0
2026-03-14,15,1034,XXL,1
2026-03-14,15,1034,L,0
2026-03-14,15,1034,S,2
2026-03-14,15,1035,XL,1
2026-03-14,15,1035,S,1
2026-03-14,15,1035,M,1
2026-03-14,15,1035,XXL,2
2026-03-14,15,1036,M,2
2026-03-14,15,1022,L,0
2026-03-14,15,1022,XXL,1
2026-03-14,15,1022,S,1
2026-03-14,15,1022,M,1
2026-03-14,15,1010,XL,1
2026-03-14,15,1010,S,2
2026-03-14,15,1010,XXL,2
2026-03-14,15,1010,M,2
2026-03-14,15,1011,XXL,2
2026-03-14,15,1011,XL,0
2026-03-14,15,1010,L,1
2026-03-14,15,1011,S,2
2026-03-14,15,1012,L,2
2026-03-14,15,1012,XL,1
2026-03-14,15,1012,XXL,2
2026-03-14,15,1012,M,1
2026-03-14,15,1013,M,2
2026-03-14,15,1013,XL,0
2026-03-14,15,1012,S,1
2026-03-14,15,1009,L,0
2026-03-14,15,1009,XL,1
2026-03-14,15,1009,S,2
2026-03-14,15,1004,L,1
2026-03-14,15,1004,S,2
2026-03-14,15,1005,XL,2
2026-03-14,15,1005,M,1
2026-03-14,15,1005,L,0
2026-03-14,15,1006,L,0
2026-03-14,15,1006,M,1
2026-03-14,15,1006,S,1
2026-03-14,15,1007,XL,1
2026-03-14,15,1007,M,1
2026-03-14,15,1007,S,2
2026-03-14,15,1008,S,1
2026-03-14,15,1008,XL,1
2026-03-14,15,1008,L,0
2026-03-14,15,1008,XXL,1
2026-03-14,15,1013,S,1
2026-03-14,15,1004,XXL,1
2026-03-14,15,1013,XXL,1
2026-03-14,15,1014,L,1
2026-03-14,15,1018,XL,2
2026-03-14,15,1018,XXL,0
2026-03-14,15,1018,M,0
2026-03-14,15,1019,XXL,1
2026-03-14,15,1019,L,1
2026-03-14,15,1019,M,1
2026-03-14,15,1018,L,0
2026-03-14,15,1020,S,0
2026-03-14,15,1020,XL,1
2026-03-14,15,1020,XXL,2
2026-03-14,15,1020,M,1
2026-03-14,15,1021,XXL,1
2026-03-14,15,1021,L,1
2026-03-14,15,1021,M,0
2026-03-14,15,1020,L,0
2026-03-14,15,1018,S,1
2026-03-14,15,1017,XXL,2
2026-03-14,15,1017,L,2
2026-03-14,15,1014,XXL,1
2026-03-14,15,1014,XL,2
2026-03-14,15,1014,M,2
2026-03-14,15,1015,XL,1
2026-03-14,15,1015,M,2
2026-03-14,15,1015,S,1
2026-03-14,15,1015,L,0
2026-03-14,15,1015,XXL,1
2026-03-14,15,1016,S,0
2026-03-14,15,1016,XXL,2
2026-03-14,15,1016,XL,1
2026-03-14,15,1016,L,1
2026-03-14,15,1017,XL,2
2026-03-14,15,1017,M,1
2026-03-14,15,1017,S,0
2026-03-14,15,1013,L,1
2026-03-14,14,1007,XL,1
2026-03-14,14,1006,S,2
2026-03-14,14,1006,M,1
2026-03-14,12,1035,S,0
2026-03-14,12,1035,M,1
2026-03-14,12,1035,XXL,1
2026-03-14,12,1036,M,1
2026-03-14,12,1036,L,1
2026-03-14,12,1036,XL,0
2026-03-14,12,1035,XL,1
2026-03-14,12,1037,M,2
2026-03-14,12,1037,XL,2
2026-03-14,12,1038,XL,1
2026-03-14,12,1038,XXL,1
2026-03-14,12,1038,S,1
2026-03-14,12,1038,L,0
2026-03-14,12,1039,S,0
2026-03-14,12,1037,XXL,0
2026-03-14,12,1039,M,0
2026-03-14,12,1034,S,2
2026-03-14,12,1034,XXL,2
2026-03-14,12,1031,S,1
2026-03-14,12,1031,XXL,0
2026-03-14,12,1031,XL,1
2026-03-14,12,1031,M,2
2026-03-14,12,1031,L,1
2026-03-14,12,1032,XL,2
2026-03-14,12,1034,L,0
2026-03-14,12,1032,M,2
2026-03-14,12,1032,L,1
2026-03-14,12,1033,XXL,2
2026-03-14,12,1033,L,2
2026-03-14,12,1033,S,0
2026-03-14,12,1034,XL,0
2026-03-14,12,1034,M,1
2026-03-14,12,1032,S,1
2026-03-14,12,1039,L,1
2026-03-14,12,1039,XXL,1
2026-03-14,12,1040,L,2
2026-03-14,13,1004,S,1
2026-03-14,13,1005,XL,1
2026-03-14,13,1005,M,1
2026-03-14,13,1005,L,1
2026-03-14,13,1006,L,2
2026-03-14,13,1006,M,1
2026-03-14,13,1004,L,1
2026-03-14,13,1006,S,1
2026-03-14,13,1007,M,2
2026-03-14,13,1007,S,3
2026-03-14,13,1008,S,2
2026-03-14,13,1008,XL,2
2026-03-14,13,1008,L,2
2026-03-14,13,1008,XXL,0
2026-03-14,13,1007,XL,2
2026-03-14,13,1004,M,2
2026-03-14,13,1004,XXL,2
2026-03-14,13,1003,XXL,0
2026-03-14,12,1040,XL,0
2026-03-14,12,1040,XXL,1
2026-03-14,12,1040,S,1
2026-03-14,12,1040,M,1
2026-03-14,13,1001,S,1
2026-03-14,13,1001,L,1
2026-03-14,13,1001,XL,3
2026-03-14,13,1001,XXL,1
2026-03-14,13,1001,M,1
2026-03-14,13,1002,M,1
2026-03-14,13,1002,S,2
2026-03-14,13,1002,XXL,2
2026-03-14,13,1002,XL,1
2026-03-14,13,1003,M,3
2026-03-14,13,1003,XL,0
2026-03-14,12,1030,M,2
2026-03-14,12,1030,S,1
2026-03-14,12,1030,XL,0
2026-03-14,12,1029,XL,1
2026-03-14,12,1016,L,1
2026-03-14,12,1017,XL,1
2026-03-14,12,1017,M,1
2026-03-14,12,1017,S,0
2026-03-14,12,1017,L,2
2026-03-14,12,1017,XXL,3
2026-03-14,12,1016,XL,1
2026-03-14,12,1018,S,0
2026-03-14,12,1018,XL,1
2026-03-14,12,1018,XXL,1
2026-03-14,12,1018,M,1
2026-03-14,12,1019,XXL,3
2026-03-14,12,1019,L,2
2026-03-14,12,1019,M,1
2026-03-14,12,1018,L,1
2026-03-14,12,1016,XXL,0
2026-03-14,12,1016,S,1
2026-03-14,12,1015,XXL,1
2026-03-14,12,1012,XXL,1
2026-03-14,12,1012,M,1
2026-03-14,12,1013,M,1
2026-03-14,12,1013,XL,2
2026-03-14,12,1013,S,0
2026-03-14,12,1013,XXL,1
2026-03-14,12,1013,L,1
2026-03-14,12,1014,L,1
2026-03-14,12,1014,XXL,1
2026-03-14,12,1014,XL,1
2026-03-14,12,1014,M,0
2026-03-14,12,1015,XL,1
2026-03-14,12,1015,M,0
2026-03-14,12,1015,S,1
2026-03-14,12,1015,L,0
2026-03-14,12,1020,S,2
2026-03-14,13,1009,S,1
2026-03-14,12,1020,L,2
2026-03-14,12,1020,XXL,0
2026-03-14,12,1025,L,1
2026-03-14,12,1026,M,0
2026-03-14,12,1026,XXL,1
2026-03-14,12,1026,S,1
2026-03-14,12,1027,XL,1
2026-03-14,12,1027,XXL,1
2026-03-14,12,1025,S,1
2026-03-14,12,1027,L,1
2026-03-14,12,1028,S,0
2026-03-14,12,1028,L,1
2026-03-14,12,1028,XXL,2
2026-03-14,12,1028,M,2
2026-03-14,12,1029,XXL,1
2026-03-14,12,1029,S,1
2026-03-14,12,1028,XL,1
2026-03-14,12,1025,XXL,1
2026-03-14,12,1025,M,1
2026-03-14,12,1024,L,0
2026-03-14,12,1020,M,1
2026-03-14,12,1021,XXL,2
2026-03-14,12,1021,L,1
2026-03-14,12,1021,M,0
2026-03-14,12,1022,M,0
2026-03-14,12,1022,S,1
2026-03-14,12,1022,XXL,1
2026-03-14,12,1022,L,2
2026-03-14,12,1023,S,1
2026-03-14,12,1023,XL,1
2026-03-14,12,1023,L,2
2026-03-14,12,1023,M,1
2026-03-14,12,1024,S,2
2026-03-14,12,1024,M,2
2026-03-14,12,1024,XXL,3
2026-03-14,12,1020,XL,2
2026-03-14,13,1009,XL,1
2026-03-14,13,1009,L,2
2026-03-14,13,1010,L,1
2026-03-14,13,1033,XXL,0
2026-03-14,13,1033,L,1
2026-03-14,13,1033,S,2
2026-03-14,13,1034,XL,2
2026-03-14,13,1034,M,2
2026-03-14,13,1034,XXL,3
2026-03-14,13,1032,L,0
2026-03-14,13,1034,L,1
2026-03-14,13,1035,XL,2
2026-03-14,13,1035,S,2
2026-03-14,13,1035,M,0
2026-03-14,13,1035,XXL,0
2026-03-14,13,1036,M,1
2026-03-14,13,1036,L,2
2026-03-14,13,1034,S,0
2026-03-14,13,1032,S,2
2026-03-14,13,1032,M,2
2026-03-14,13,1032,XL,1
2026-03-14,13,1028,S,1
2026-03-14,13,1028,L,2
2026-03-14,13,1028,XXL,1
2026-03-14,13,1028,M,2
2026-03-14,13,1029,XXL,0
2026-03-14,13,1029,S,2
2026-03-14,13,1029,XL,1
2026-03-14,13,1030,XL,2
2026-03-14,13,1030,S,2
2026-03-14,13,1030,M,1
2026-03-14,13,1031,S,2
2026-03-14,13,1031,XXL,2
2026-03-14,13,1031,XL,1
2026-03-14,13,1031,M,1
2026-03-14,13,1031,L,3
2026-03-14,13,1036,XL,2
2026-03-14,13,1028,XL,1
2026-03-14,13,1037,M,1
2026-03-14,13,1037,XL,1
2026-03-14,14,1002,S,1
2026-03-14,14,1002,XXL,1
2026-03-14,14,1002,XL,0
2026-03-14,14,1003,M,0
2026-03-14,14,1003,XL,2
2026-03-14,14,1003,XXL,1
2026-03-14,14,1002,M,1
2026-03-14,14,1004,XXL,2
2026-03-14,14,1004,L,2
2026-03-14,14,1004,S,0
2026-03-14,14,1005,XL,1
2026-03-14,14,1005,M,0
2026-03-14,14,1005,L,1
2026-03-14,14,1006,L,2
2026-03-14,14,1004,M,1
2026-03-14,14,1001,M,1
2026-03-14,14,1001,XXL,1
2026-03-14,14,1001,XL,1
2026-03-14,13,1038,XL,1
2026-03-14,13,1038,XXL,2
2026-03-14,13,1038,S,0
2026-03-14,13,1038,L,1
2026-03-14,13,1039,S,2
2026-03-14,13,1039,M,0
2026-03-14,13,1039,L,2
2026-03-14,13,1039,XXL,2
2026-03-14,13,1040,L,1
2026-03-14,13,1040,XL,1
2026-03-14,13,1040,XXL,1
2026-03-14,13,1040,S,1
2026-03-14,13,1040,M,1
2026-03-14,14,1001,S,2
2026-03-14,14,1001,L,2
2026-03-14,13,1037,XXL,2
2026-03-14,12,1012,L,1
2026-03-14,13,1027,L,1
2026-03-14,13,1027,XL,0
2026-03-14,13,1014,XL,2
2026-03-14,13,1014,M,1
2026-03-14,13,1015,XL,2
2026-03-14,13,1015,M,1
2026-03-14,13,1015,S,3
2026-03-14,13,1015,L,1
2026-03-14,13,1014,XXL,1
2026-03-14,13,1015,XXL,1
2026-03-14,13,1016,XXL,2
2026-03-14,13,1016,XL,0
2026-03-14,13,1016,L,0
2026-03-14,13,1017,XL,1
2026-03-14,13,1017,M,2
2026-03-14,13,1017,S,0
2026-03-14,13,1016,S,0
2026-03-14,13,1014,L,1
2026-03-14,13,1013,L,2
2026-03-14,13,1013,XXL,1
2026-03-14,13,1010,XL,1
2026-03-14,13,1010,S,2
2026-03-14,13,1010,XXL,0
2026-03-14,13,1010,M,1
2026-03-14,13,1011,XXL,1
2026-03-14,13,1011,XL,1
2026-03-14,13,1011,S,1
2026-03-14,13,1012,S,1
2026-03-14,13,1012,L,1
2026-03-14,13,1012,XL,2
2026-03-14,13,1012,XXL,1
2026-03-14,13,1012,M,0
2026-03-14,13,1013,M,1
2026-03-14,13,1013,XL,3
2026-03-14,13,1013,S,0
2026-03-14,13,1017,L,1
2026-03-14,13,1027,XXL,1
2026-03-14,13,1017,XXL,1
2026-03-14,13,1018,L,1
2026-03-14,13,1023,XL,2
2026-03-14,13,1023,L,1
2026-03-14,13,1023,M,1
2026-03-14,13,1024,S,0
2026-03-14,13,1024,M,2
2026-03-14,13,1024,XXL,3
2026-03-14,13,1023,S,0
2026-03-14,13,1024,L,1
2026-03-14,13,1025,XXL,0
2026-03-14,13,1025,S,1
2026-03-14,13,1025,L,1
2026-03-14,13,1026,M,1
2026-03-14,13,1026,XXL,2
2026-03-14,13,1026,S,1
2026-03-14,13,1025,M,2
2026-03-14,13,1022,L,2
2026-03-14,13,1022,XXL,0
2026-03-14,13,1022,S,1
2026-03-14,13,1018,XL,1
2026-03-14,13,1018,XXL,1
2026-03-14,13,1018,M,0
2026-03-14,13,1019,XXL,1
2026-03-14,13,1019,L,1
2026-03-14,13,1019,M,1
2026-03-14,13,1020,S,1
2026-03-14,13,1020,L,2
2026-03-14,13,1020,XL,2
2026-03-14,13,1020,XXL,2
2026-03-14,13,1020,M,0
2026-03-14,13,1021,XXL,0
2026-03-14,13,1021,L,1
2026-03-14,13,1021,M,0
2026-03-14,13,1022,M,0
2026-03-14,13,1018,S,2
2026-03-14,8,1020,XXL,1
2026-03-14,12,1011,XL,1
2026-03-14,8,1020,L,1
2026-03-14,3,1019,L,1
2026-03-14,3,1019,M,1
2026-03-14,3,1020,S,1
2026-03-14,3,1020,L,2
2026-03-14,3,1020,XL,2
2026-03-14,3,1020,XXL,1
2026-03-14,3,1019,XXL,2
2026-03-14,3,1020,M,0
2026-03-14,3,1021,L,1
2026-03-14,3,1021,M,1
2026-03-14,3,1022,M,1
2026-03-14,3,1022,S,2
2026-03-14,3,1022,XXL,1
2026-03-14,3,1022,L,1
2026-03-14,3,1021,XXL,1
2026-03-14,3,1023,S,1
2026-03-14,3,1018,M,1
2026-03-14,3,1018,XL,1
2026-03-14,3,1015,S,1
2026-03-14,3,1015,L,1
2026-03-14,3,1015,XXL,1
2026-03-14,3,1016,S,1
2026-03-14,3,1016,XXL,1
2026-03-14,3,1016,XL,1
2026-03-14,3,1018,XXL,1
2026-03-14,3,1016,L,1
2026-03-14,3,1017,M,1
2026-03-14,3,1017,S,2
2026-03-14,3,1017,L,1
2026-03-14,3,1017,XXL,1
2026-03-14,3,1018,S,1
2026-03-14,3,1018,L,0
2026-03-14,3,1017,XL,2
2026-03-14,3,1023,XL,1
2026-03-14,3,1023,L,1
2026-03-14,3,1023,M,1
2026-03-14,3,1029,XXL,0
2026-03-14,3,1029,S,1
2026-03-14,3,1029,XL,1
2026-03-14,3,1030,XL,0
2026-03-14,3,1030,S,0
2026-03-14,3,1030,M,2
2026-03-14,3,1028,M,1
2026-03-14,3,1031,S,1
2026-03-14,3,1031,XL,1
2026-03-14,3,1031,M,0
2026-03-14,3,1031,L,0
2026-03-14,3,1032,XL,1
2026-03-14,3,1032,M,2
2026-03-14,3,1032,S,2
2026-03-14,3,1031,XXL,2
2026-03-14,3,1028,XXL,1
2026-03-14,3,1028,L,2
2026-03-14,3,1028,S,1
2026-03-14,3,1024,S,1
2026-03-14,3,1024,M,1
2026-03-14,3,1024,XXL,2
2026-03-14,3,1024,L,0
2026-03-14,3,1025,M,2
2026-03-14,3,1025,XXL,1
2026-03-14,3,1025,S,2
2026-03-14,3,1025,L,1
2026-03-14,3,1026,M,0
2026-03-14,3,1026,XXL,0
2026-03-14,3,1026,S,1
2026-03-14,3,1027,XL,2
2026-03-14,3,1027,XXL,1
2026-03-14,3,1027,L,3
2026-03-14,3,1028,XL,0
2026-03-14,3,1015,M,0
2026-03-14,3,1015,XL,1
2026-03-14,3,1014,M,1
2026-03-14,3,1014,XL,1
2026-03-14,3,1001,L,1
2026-03-14,3,1001,XL,2
2026-03-14,3,1001,XXL,1
2026-03-14,3,1001,M,1
2026-03-14,3,1002,M,2
2026-03-14,3,1002,S,1
2026-03-14,3,1001,S,1
2026-03-14,3,1002,XXL,1
2026-03-14,3,1003,M,1
2026-03-14,3,1003,XL,1
2026-03-14,3,1003,XXL,2
2026-03-14,3,1004,XXL,0
2026-03-14,3,1004,M,1
2026-03-14,3,1004,L,1
2026-03-14,3,1002,XL,0
2026-03-14,2,1040,M,1
2026-03-14,2,1040,S,2
2026-03-14,2,1040,XXL,1
2026-03-14,2,1036,L,1
2026-03-14,2,1036,XL,0
2026-03-14,2,1037,M,0
2026-03-14,2,1037,XXL,1
2026-03-14,2,1037,XL,2
2026-03-14,2,1038,XL,3
2026-03-14,2,1038,XXL,1
2026-03-14,2,1038,S,2
2026-03-14,2,1038,L,0
2026-03-14,2,1039,S,3
2026-03-14,2,1039,M,2
2026-03-14,2,1039,L,2
2026-03-14,2,1039,XXL,1
2026-03-14,2,1040,L,0
2026-03-14,2,1040,XL,1
2026-03-14,3,1004,S,1
2026-03-14,3,1032,L,1
2026-03-14,3,1005,XL,3
2026-03-14,3,1005,L,1
2026-03-14,3,1011,XL,1
2026-03-14,3,1011,S,1
2026-03-14,3,1012,S,1
2026-03-14,3,1012,L,1
2026-03-14,3,1012,XL,0
2026-03-14,3,1012,XXL,0
2026-03-14,3,1011,XXL,1
2026-03-14,3,1012,M,1
2026-03-14,3,1013,XL,0
2026-03-14,3,1013,S,1
2026-03-14,3,1013,XXL,1
2026-03-14,3,1013,L,1
2026-03-14,3,1014,L,2
2026-03-14,3,1014,XXL,1
2026-03-14,3,1013,M,2
2026-03-14,3,1010,M,1
2026-03-14,3,1010,XXL,2
2026-03-14,3,1010,S,1
2026-03-14,3,1006,L,2
2026-03-14,3,1006,M,1
2026-03-14,3,1006,S,1
2026-03-14,3,1007,XL,2
2026-03-14,3,1007,M,2
2026-03-14,3,1007,S,1
2026-03-14,3,1008,S,1
2026-03-14,3,1008,XL,1
2026-03-14,3,1008,L,1
2026-03-14,3,1008,XXL,2
2026-03-14,3,1009,S,3
2026-03-14,3,1009,XL,0
2026-03-14,3,1009,L,1
2026-03-14,3,1010,L,1
2026-03-14,3,1010,XL,1
2026-03-14,3,1005,M,0
2026-03-14,3,1033,XXL,0
2026-03-14,3,1033,L,0
2026-03-14,3,1033,S,1
2026-03-14,4,1017,S,0
2026-03-14,4,1017,L,0
2026-03-14,4,1017,XXL,0
2026-03-14,4,1018,S,1
2026-03-14,4,1018,L,0
2026-03-14,4,1018,XL,0
2026-03-14,4,1017,M,2
2026-03-14,4,1018,XXL,2
2026-03-14,4,1019,XXL,1
2026-03-14,4,1019,L,2
2026-03-14,4,1019,M,0
2026-03-14,4,1020,S,2
2026-03-14,4,1020,L,1
2026-03-14,4,1020,XL,1
2026-03-14,4,1018,M,2
2026-03-14,4,1017,XL,1
2026-03-14,4,1016,L,1
2026-03-14,4,1016,XL,1
2026-03-14,4,1013,XL,3
2026-03-14,4,1013,S,0
2026-03-14,4,1013,XXL,1
2026-03-14,4,1013,L,1
2026-03-14,4,1014,L,1
2026-03-14,4,1014,XXL,2
2026-03-14,4,1014,XL,1
2026-03-14,4,1014,M,1
2026-03-14,4,1015,XL,1
2026-03-14,4,1015,M,0
2026-03-14,4,1015,S,1
2026-03-14,4,1015,L,0
2026-03-14,4,1015,XXL,1
2026-03-14,4,1016,S,1
2026-03-14,4,1016,XXL,2
2026-03-14,4,1020,XXL,1
2026-03-14,4,1013,M,3
2026-03-14,4,1020,M,2
2026-03-14,4,1021,L,1
2026-03-14,4,1026,S,1
2026-03-14,4,1027,XL,0
2026-03-14,4,1027,XXL,2
2026-03-14,4,1027,L,1
2026-03-14,4,1028,XL,1
2026-03-14,4,1028,S,1
2026-03-14,4,1026,XXL,0
2026-03-14,4,1028,L,1
2026-03-14,4,1028,M,1
2026-03-14,4,1029,XXL,1
2026-03-14,4,1029,S,2
2026-03-14,4,1029,XL,1
2026-03-14,4,1030,XL,2
2026-03-14,4,1030,S,2
2026-03-14,4,1028,XXL,1
2026-03-14,4,1026,M,1
2026-03-14,4,1025,L,1
2026-03-14,4,1025,S,2
2026-03-14,4,1021,M,2
2026-03-14,4,1022,M,0
2026-03-14,4,1022,S,1
2026-03-14,4,1022,XXL,1
2026-03-14,4,1022,L,2
2026-03-14,4,1023,S,3
2026-03-14,4,1023,XL,2
2026-03-14,4,1023,L,1
2026-03-14,4,1023,M,1
2026-03-14,4,1024,S,1
2026-03-14,4,1024,M,1
2026-03-14,4,1024,XXL,0
2026-03-14,4,1024,L,1
2026-03-14,4,1025,M,1
2026-03-14,4,1025,XXL,1
2026-03-14,4,1021,XXL,2
2026-03-14,2,1036,M,2
2026-03-14,4,1012,M,1
2026-03-14,4,1012,XL,0
2026-03-14,3,1039,S,0
2026-03-14,3,1039,M,3
2026-03-14,3,1039,L,1
2026-03-14,3,1039,XXL,2
2026-03-14,3,1040,L,2
2026-03-14,3,1040,XL,2
2026-03-14,3,1038,L,0
2026-03-14,3,1040,XXL,1
2026-03-14,3,1040,M,2
2026-03-14,4,1001,S,1
2026-03-14,4,1001,L,1
2026-03-14,4,1001,XL,1
2026-03-14,4,1001,XXL,1
2026-03-14,4,1001,M,1
2026-03-14,3,1040,S,1
2026-03-14,3,1038,S,1
2026-03-14,3,1038,XXL,1
2026-03-14,3,1038,XL,0
2026-03-14,3,1034,XL,1
2026-03-14,3,1034,M,1
2026-03-14,3,1034,XXL,1
2026-03-14,3,1034,L,1
2026-03-14,3,1034,S,1
2026-03-14,3,1035,XL,1
2026-03-14,3,1035,S,2
2026-03-14,3,1035,M,1
2026-03-14,3,1035,XXL,1
2026-03-14,3,1036,M,0
2026-03-14,3,1036,L,3
2026-03-14,3,1036,XL,2
2026-03-14,3,1037,M,0
2026-03-14,3,1037,XXL,2
2026-03-14,3,1037,XL,0
2026-03-14,4,1002,M,1
2026-03-14,4,1012,XXL,1
2026-03-14,4,1002,S,1
2026-03-14,4,1002,XL,0
2026-03-14,4,1008,XXL,2
2026-03-14,4,1009,S,2
2026-03-14,4,1009,XL,0
2026-03-14,4,1009,L,0
2026-03-14,4,1010,L,0
2026-03-14,4,1010,XL,0
2026-03-14,4,1008,L,0
2026-03-14,4,1010,S,2
2026-03-14,4,1010,M,0
2026-03-14,4,1011,XXL,2
2026-03-14,4,1011,XL,2
2026-03-14,4,1011,S,2
2026-03-14,4,1012,S,2
2026-03-14,4,1012,L,2
2026-03-14,4,1010,XXL,1
2026-03-14,4,1008,XL,1
2026-03-14,4,1008,S,0
2026-03-14,4,1007,S,1
2026-03-14,4,1003,M,2
2026-03-14,4,1003,XL,1
2026-03-14,4,1003,XXL,0
2026-03-14,4,1004,XXL,1
2026-03-14,4,1004,M,1
2026-03-14,4,1004,L,1
2026-03-14,4,1004,S,1
2026-03-14,4,1005,XL,0
2026-03-14,4,1005,M,1
2026-03-14,4,1005,L,0
2026-03-14,4,1006,L,1
2026-03-14,4,1006,M,1
2026-03-14,4,1006,S,1
2026-03-14,4,1007,XL,0
2026-03-14,4,1007,M,1
2026-03-14,4,1002,XXL,2
2026-03-14,4,1030,M,1
2026-03-14,2,1035,XXL,0
2026-03-14,2,1035,S,0
2026-03-14,1,1024,M,0
2026-03-14,1,1024,XXL,1
2026-03-14,1,1024,L,3
2026-03-14,1,1025,M,1
2026-03-14,1,1025,XXL,2
2026-03-14,1,1025,S,2
2026-03-14,1,1024,S,1
2026-03-14,1,1025,L,1
2026-03-14,1,1026,XXL,2
2026-03-14,1,1026,S,1
2026-03-14,1,1027,XL,0
2026-03-14,1,1027,XXL,1
2026-03-14,1,1027,L,2
2026-03-14,1,1028,XL,0
2026-03-14,1,1026,M,0
2026-03-14,1,1028,S,1
2026-03-14,1,1023,M,2
2026-03-14,1,1023,XL,1
2026-03-14,1,1019,M,1
2026-03-14,1,1020,S,2
2026-03-14,1,1020,L,1
2026-03-14,1,1020,XL,1
2026-03-14,1,1020,XXL,2
2026-03-14,1,1020,M,1
2026-03-14,1,1023,L,2
2026-03-14,1,1021,XXL,1
2026-03-14,1,1021,M,2
2026-03-14,1,1022,M,1
2026-03-14,1,1022,S,0
2026-03-14,1,1022,XXL,1
2026-03-14,1,1022,L,1
2026-03-14,1,1023,S,1
2026-03-14,1,1021,L,0
2026-03-14,1,1028,L,1
2026-03-14,1,1028,XXL,2
2026-03-14,1,1028,M,1
2026-03-14,1,1034,M,1
2026-03-14,1,1034,XXL,2
2026-03-14,1,1034,L,1
2026-03-14,1,1034,S,1
2026-03-14,1,1035,XL,1
2026-03-14,1,1035,S,2
2026-03-14,1,1034,XL,1
2026-03-14,1,1035,M,3
2026-03-14,1,1036,M,1
2026-03-14,1,1036,L,1
2026-03-14,1,1036,XL,1
2026-03-14,1,1037,M,1
2026-03-14,1,1037,XXL,1
2026-03-14,1,1037,XL,1
2026-03-14,1,1035,XXL,1
2026-03-14,1,1033,S,1
2026-03-14,1,1033,L,1
2026-03-14,1,1033,XXL,1
2026-03-14,1,1029,XXL,1
2026-03-14,1,1029,S,0
2026-03-14,1,1029,XL,1
2026-03-14,1,1030,XL,2
2026-03-14,1,1030,S,3
2026-03-14,1,1030,M,2
2026-03-14,1,1031,S,0
2026-03-14,1,1031,XXL,1
2026-03-14,1,1031,XL,2
2026-03-14,1,1031,M,1
2026-03-14,1,1031,L,1
2026-03-14,1,1032,XL,1
2026-03-14,1,1032,M,2
2026-03-14,1,1032,S,0
2026-03-14,1,1032,L,1
2026-03-14,1,1019,L,0
2026-03-14,1,1019,XXL,1
2026-03-14,1,1018,M,0
2026-03-14,1,1018,XXL,0
2026-03-14,1,1006,M,1
2026-03-14,1,1006,S,1
2026-03-14,1,1007,XL,1
2026-03-14,1,1007,M,0
2026-03-14,1,1007,S,1
2026-03-14,1,1008,S,2
2026-03-14,1,1006,L,1
2026-03-14,1,1008,XL,1
2026-03-14,1,1008,XXL,1
2026-03-14,1,1009,S,1
2026-03-14,1,1009,XL,1
2026-03-14,1,1009,L,1
2026-03-14,1,1010,L,2
2026-03-14,1,1010,XL,1
2026-03-14,1,1008,L,2
2026-03-14,1,1005,L,0
2026-03-14,1,1005,M,1
2026-03-14,1,1005,XL,2
2026-03-14,8,1020,XL,2
2026-03-14,1,1001,XL,2
2026-03-14,1,1001,XXL,2
2026-03-14,1,1001,M,2
2026-03-14,1,1002,M,1
2026-03-14,1,1002,S,2
2026-03-14,1,1002,XXL,1
2026-03-14,1,1002,XL,1
2026-03-14,1,1003,M,0
2026-03-14,1,1003,XL,1
2026-03-14,1,1003,XXL,1
2026-03-14,1,1004,XXL,0
2026-03-14,1,1004,M,0
2026-03-14,1,1004,L,1
2026-03-14,1,1004,S,0
